,date,asset,price,weights,Family
2603,2020-02-19,Asset3,34.0280936543031,0.123940507090897,Equity
2604,2020-02-20,Asset3,33.7821644159399,0.123940507090897,Equity
2605,2020-02-21,Asset3,33.5835292618772,0.123940507090897,Equity
2606,2020-02-22,Asset3,33.5835292618772,0.123940507090897,Equity
2607,2020-02-23,Asset3,33.5835292618772,0.123940507090897,Equity
2608,2020-02-24,Asset3,32.3491536616308,0.123940507090897,Equity
2609,2020-02-25,Asset3,31.7201423404324,0.123940507090897,Equity
2610,2020-02-26,Asset3,31.7532481994429,0.123940507090897,Equity
2611,2020-02-27,Asset3,30.6938607111088,0.123940507090897,Equity
2612,2020-02-28,Asset3,29.4594851108623,0.123940507090897,Equity
2613,2020-02-29,Asset3,29.4594851108623,0.123940507090897,Equity
2614,2020-03-01,Asset3,29.4594851108623,0.123940507090897,Equity
2615,2020-03-02,Asset3,29.6108261806243,0.123940507090897,Equity
2616,2020-03-03,Asset3,30.0175553056097,0.123940507090897,Equity
2617,2020-03-04,Asset3,30.6560254436682,0.123940507090897,Equity
2618,2020-03-05,Asset3,30.258755135543,0.123940507090897,Equity
2619,2020-03-06,Asset3,29.1142382954677,0.123940507090897,Equity
2620,2020-03-07,Asset3,29.1142382954677,0.123940507090897,Equity
2621,2020-03-08,Asset3,29.1142382954677,0.123940507090897,Equity
2622,2020-03-09,Asset3,26.9103339670584,0.123940507090897,Equity
2623,2020-03-10,Asset3,26.6454870949748,0.123940507090897,Equity
2624,2020-03-11,Asset3,26.6171106443945,0.123940507090897,Equity
2625,2020-03-12,Asset3,23.6943362346155,0.123940507090897,Equity
2626,2020-03-13,Asset3,24.1152535848911,0.123940507090897,Equity
2627,2020-03-14,Asset3,24.1152535848911,0.123940507090897,Equity
2628,2020-03-15,Asset3,24.1152535848911,0.123940507090897,Equity
2629,2020-03-16,Asset3,23.2308542084694,0.123940507090897,Equity
2630,2020-03-17,Asset3,24.0774183174506,0.123940507090897,Equity
2631,2020-03-18,Asset3,22.8950662099349,0.123940507090897,Equity
2632,2020-03-19,Asset3,23.8220302622272,0.123940507090897,Equity
2633,2020-03-20,Asset3,24.2334887956427,0.123940507090897,Equity
2634,2020-03-21,Asset3,24.2334887956427,0.123940507090897,Equity
2635,2020-03-22,Asset3,24.2334887956427,0.123940507090897,Equity
2636,2020-03-23,Asset3,23.1693718988785,0.123940507090897,Equity
2637,2020-03-24,Asset3,25.0564058624737,0.123940507090897,Equity
2638,2020-03-25,Asset3,25.8462170702942,0.123940507090897,Equity
2639,2020-03-26,Asset3,26.3759108144612,0.123940507090897,Equity
2640,2020-03-27,Asset3,25.5577231560603,0.123940507090897,Equity
2641,2020-03-28,Asset3,25.5577231560603,0.123940507090897,Equity
2642,2020-03-29,Asset3,25.5577231560603,0.123940507090897,Equity
2643,2020-03-30,Asset3,26.1820050688287,0.123940507090897,Equity
2644,2020-03-31,Asset3,26.4894166167827,0.123940507090897,Equity
2645,2020-04-01,Asset3,25.7800053522733,0.123940507090897,Equity
2646,2020-04-02,Asset3,26.0022875484863,0.123940507090897,Equity
2647,2020-04-03,Asset3,25.7989229859935,0.123940507090897,Equity
2648,2020-04-04,Asset3,25.7989229859935,0.123940507090897,Equity
2649,2020-04-05,Asset3,25.7989229859935,0.123940507090897,Equity
2650,2020-04-06,Asset3,26.6738635455552,0.123940507090897,Equity
2651,2020-04-07,Asset3,26.9245221923485,0.123940507090897,Equity
2652,2020-04-08,Asset3,26.8252046153172,0.123940507090897,Equity
2653,2020-04-09,Asset3,27.0853220789707,0.123940507090897,Equity
2654,2020-04-10,Asset3,27.0853220789707,0.123940507090897,Equity
2655,2020-04-11,Asset3,27.0853220789707,0.123940507090897,Equity
2656,2020-04-12,Asset3,27.0853220789707,0.123940507090897,Equity
2657,2020-04-13,Asset3,27.0853220789707,0.123940507090897,Equity
2658,2020-04-14,Asset3,27.3076042751836,0.123940507090897,Equity
2659,2020-04-15,Asset3,26.5508989263736,0.123940507090897,Equity
2660,2020-04-16,Asset3,26.7495340804362,0.123940507090897,Equity
2661,2020-04-17,Asset3,27.3738159932045,0.123940507090897,Equity
2662,2020-04-18,Asset3,27.3738159932045,0.123940507090897,Equity
2663,2020-04-19,Asset3,27.3738159932045,0.123940507090897,Equity
2664,2020-04-20,Asset3,27.6717687242985,0.123940507090897,Equity
2665,2020-04-21,Asset3,26.6785929539853,0.123940507090897,Equity
2666,2020-04-22,Asset3,27.2508513740229,0.123940507090897,Equity
2667,2020-04-23,Asset3,27.3785454016346,0.123940507090897,Equity
2668,2020-04-24,Asset3,27.1278867548412,0.123940507090897,Equity
2669,2020-04-25,Asset3,27.1278867548412,0.123940507090897,Equity
2670,2020-04-26,Asset3,27.1278867548412,0.123940507090897,Equity
2671,2020-04-27,Asset3,27.5913687809874,0.123940507090897,Equity
2672,2020-04-28,Asset3,28.0264743565532,0.123940507090897,Equity
2673,2020-04-29,Asset3,28.3338859045073,0.123940507090897,Equity
2674,2020-04-30,Asset3,27.6623099074384,0.123940507090897,Equity
2675,2020-05-01,Asset3,27.6623099074384,0.123940507090897,Equity
2676,2020-05-02,Asset3,27.6623099074384,0.123940507090897,Equity
2677,2020-05-03,Asset3,27.6623099074384,0.123940507090897,Equity
2678,2020-05-04,Asset3,26.8252046153172,0.123940507090897,Equity
2679,2020-05-05,Asset3,27.4494865280855,0.123940507090897,Equity
2680,2020-05-06,Asset3,27.3643571763444,0.123940507090897,Equity
2681,2020-05-07,Asset3,27.5913687809874,0.123940507090897,Equity
2682,2020-05-08,Asset3,27.8278392024906,0.123940507090897,Equity
2683,2020-05-09,Asset3,27.8278392024906,0.123940507090897,Equity
2684,2020-05-10,Asset3,27.8278392024906,0.123940507090897,Equity
2685,2020-05-11,Asset3,27.7663568928997,0.123940507090897,Equity
2686,2020-05-12,Asset3,27.8278392024906,0.123940507090897,Equity
2687,2020-05-13,Asset3,27.3407101341941,0.123940507090897,Equity
2688,2020-05-14,Asset3,26.8588007158674,0.123940507090897,Equity
2689,2020-05-15,Asset3,26.9639793587561,0.123940507090897,Equity
2690,2020-05-16,Asset3,26.9639793587561,0.123940507090897,Equity
2691,2020-05-17,Asset3,26.9639793587561,0.123940507090897,Equity
2692,2020-05-18,Asset3,27.9297105343712,0.123940507090897,Equity
2693,2020-05-19,Asset3,27.7576000278259,0.123940507090897,Equity
2694,2020-05-20,Asset3,27.9918615506236,0.123940507090897,Equity
2695,2020-05-21,Asset3,27.7050107063815,0.123940507090897,Equity
2696,2020-05-22,Asset3,27.6046129108968,0.123940507090897,Equity
2697,2020-05-23,Asset3,27.6046129108968,0.123940507090897,Equity
2698,2020-05-24,Asset3,27.6046129108968,0.123940507090897,Equity
2699,2020-05-25,Asset3,28.1591912097648,0.123940507090897,Equity
2700,2020-05-26,Asset3,28.0779168038962,0.123940507090897,Equity
2701,2020-05-27,Asset3,28.1687529045729,0.123940507090897,Equity
2702,2020-05-28,Asset3,28.6420567975723,0.123940507090897,Equity
2703,2020-05-29,Asset3,28.1735337519769,0.123940507090897,Equity
2704,2020-05-30,Asset3,28.1735337519769,0.123940507090897,Equity
2705,2020-05-31,Asset3,28.1735337519769,0.123940507090897,Equity
2706,2020-06-01,Asset3,28.6516184923804,0.123940507090897,Equity
2707,2020-06-02,Asset3,28.8571949307539,0.123940507090897,Equity
2708,2020-06-03,Asset3,29.6125688205914,0.123940507090897,Equity
2709,2020-06-04,Asset3,29.3304988237534,0.123940507090897,Equity
2710,2020-06-05,Asset3,30.0858727135908,0.123940507090897,Equity
2711,2020-06-06,Asset3,30.0858727135908,0.123940507090897,Equity
2712,2020-06-07,Asset3,30.0858727135908,0.123940507090897,Equity
2713,2020-06-08,Asset3,29.9902557655102,0.123940507090897,Equity
2714,2020-06-09,Asset3,29.7177474634802,0.123940507090897,Equity
2715,2020-06-10,Asset3,29.6842815316519,0.123940507090897,Equity
2716,2020-06-11,Asset3,28.5225356124715,0.123940507090897,Equity
2717,2020-06-12,Asset3,28.5751249339159,0.123940507090897,Equity
2718,2020-06-13,Asset3,28.5751249339159,0.123940507090897,Equity
2719,2020-06-14,Asset3,28.5751249339159,0.123940507090897,Equity
2720,2020-06-15,Asset3,28.4651654436231,0.123940507090897,Equity
2721,2020-06-16,Asset3,29.3018137393291,0.123940507090897,Equity
2722,2020-06-17,Asset3,29.6555964472277,0.123940507090897,Equity
2723,2020-06-18,Asset3,29.42133492443,0.123940507090897,Equity
2724,2020-06-19,Asset3,29.7512133953084,0.123940507090897,Equity
2725,2020-06-20,Asset3,29.7512133953084,0.123940507090897,Equity
2726,2020-06-21,Asset3,29.7512133953084,0.123940507090897,Equity
2727,2020-06-22,Asset3,29.4595817036623,0.123940507090897,Equity
2728,2020-06-23,Asset3,29.827706953773,0.123940507090897,Equity
2729,2020-06-24,Asset3,29.000620352875,0.123940507090897,Equity
2730,2020-06-25,Asset3,29.2348818756727,0.123940507090897,Equity
2731,2020-06-26,Asset3,29.1057989957637,0.123940507090897,Equity
2732,2020-06-27,Asset3,29.1057989957637,0.123940507090897,Equity
2733,2020-06-28,Asset3,29.1057989957637,0.123940507090897,Equity
2734,2020-06-29,Asset3,29.2157584860565,0.123940507090897,Equity
2735,2020-06-30,Asset3,29.1583883172081,0.123940507090897,Equity
2736,2020-07-01,Asset3,29.2444435704807,0.123940507090897,Equity
2737,2020-07-02,Asset3,29.837268648581,0.123940507090897,Equity
2738,2020-07-03,Asset3,29.5504178043389,0.123940507090897,Equity
2739,2020-07-04,Asset3,29.5504178043389,0.123940507090897,Equity
2740,2020-07-05,Asset3,29.5504178043389,0.123940507090897,Equity
2741,2020-07-06,Asset3,29.9854749181061,0.123940507090897,Equity
2742,2020-07-07,Asset3,29.7846793271366,0.123940507090897,Equity
2743,2020-07-08,Asset3,29.6269113628035,0.123940507090897,Equity
2744,2020-07-09,Asset3,29.42133492443,0.123940507090897,Equity
2745,2020-07-10,Asset3,29.6651581420358,0.123940507090897,Equity
2746,2020-07-11,Asset3,29.6651581420358,0.123940507090897,Equity
2747,2020-07-12,Asset3,29.6651581420358,0.123940507090897,Equity
2748,2020-07-13,Asset3,29.9424472914698,0.123940507090897,Equity
2749,2020-07-14,Asset3,29.7225283108842,0.123940507090897,Equity
2750,2020-07-15,Asset3,30.2101747460958,0.123940507090897,Equity
2751,2020-07-16,Asset3,30.0476259343586,0.123940507090897,Equity
2752,2020-07-17,Asset3,30.1432428824393,0.123940507090897,Equity
2753,2020-07-18,Asset3,30.1432428824393,0.123940507090897,Equity
2754,2020-07-19,Asset3,30.1432428824393,0.123940507090897,Equity
2755,2020-07-20,Asset3,30.2627640675401,0.123940507090897,Equity
2756,2020-07-21,Asset3,30.3249150837926,0.123940507090897,Equity
2757,2020-07-22,Asset3,29.9615706810859,0.123940507090897,Equity
2758,2020-07-23,Asset3,29.9806940707021,0.123940507090897,Equity
2759,2020-07-24,Asset3,29.4404583140462,0.123940507090897,Equity
2760,2020-07-25,Asset3,29.4404583140462,0.123940507090897,Equity
2761,2020-07-26,Asset3,29.4404583140462,0.123940507090897,Equity
2762,2020-07-27,Asset3,29.3591839081776,0.123940507090897,Equity
2763,2020-07-28,Asset3,29.5265135673188,0.123940507090897,Equity
2764,2020-07-29,Asset3,29.4691433984704,0.123940507090897,Equity
2765,2020-07-30,Asset3,28.8954417099862,0.123940507090897,Equity
2766,2020-07-31,Asset3,28.5081930702594,0.123940507090897,Equity
2767,2020-08-01,Asset3,28.5081930702594,0.123940507090897,Equity
2768,2020-08-02,Asset3,28.5081930702594,0.123940507090897,Equity
2769,2020-08-03,Asset3,29.0962373009557,0.123940507090897,Equity
2770,2020-08-04,Asset3,29.0675522165314,0.123940507090897,Equity
2771,2020-08-05,Asset3,29.0532096743193,0.123940507090897,Equity
2772,2020-08-06,Asset3,28.8046056093095,0.123940507090897,Equity
2773,2020-08-07,Asset3,28.8619757781579,0.123940507090897,Equity
2774,2020-08-08,Asset3,28.8619757781579,0.123940507090897,Equity
2775,2020-08-09,Asset3,28.8619757781579,0.123940507090897,Equity
2776,2020-08-10,Asset3,28.9480310314306,0.123940507090897,Equity
2777,2020-08-11,Asset3,29.3830881451977,0.123940507090897,Equity
2778,2020-08-12,Asset3,29.7894601745407,0.123940507090897,Equity
2779,2020-08-13,Asset3,29.8245020176424,0.123940507090897,Equity
2780,2020-08-14,Asset3,29.4692166639727,0.123940507090897,Equity
2781,2020-08-15,Asset3,29.4692166639727,0.123940507090897,Equity
2782,2020-08-16,Asset3,29.4692166639727,0.123940507090897,Equity
2783,2020-08-17,Asset3,29.5568212717268,0.123940507090897,Equity
2784,2020-08-18,Asset3,29.3913459015245,0.123940507090897,Equity
2785,2020-08-19,Asset3,29.6833612607051,0.123940507090897,Equity
2786,2020-08-20,Asset3,29.3864789788715,0.123940507090897,Equity
2787,2020-08-21,Asset3,29.2891405258113,0.123940507090897,Equity
2788,2020-08-22,Asset3,29.2891405258113,0.123940507090897,Equity
2789,2020-08-23,Asset3,29.2891405258113,0.123940507090897,Equity
2790,2020-08-24,Asset3,29.7660989458062,0.123940507090897,Equity
2791,2020-08-25,Asset3,29.654159724787,0.123940507090897,Equity
2792,2020-08-26,Asset3,29.8439697082544,0.123940507090897,Equity
2793,2020-08-27,Asset3,29.649292802134,0.123940507090897,Equity
2794,2020-08-28,Asset3,29.4497489733606,0.123940507090897,Equity
2795,2020-08-29,Asset3,29.4497489733606,0.123940507090897,Equity
2796,2020-08-30,Asset3,29.4497489733606,0.123940507090897,Equity
2797,2020-08-31,Asset3,29.1918020727511,0.123940507090897,Equity
2798,2020-09-01,Asset3,29.1723343821391,0.123940507090897,Equity
2799,2020-09-02,Asset3,29.7466312551942,0.123940507090897,Equity
2800,2020-09-03,Asset3,29.3670112882595,0.123940507090897,Equity
2801,2020-09-04,Asset3,28.9825243986717,0.123940507090897,Equity
2802,2020-09-05,Asset3,28.9825243986717,0.123940507090897,Equity
2803,2020-09-06,Asset3,28.9825243986717,0.123940507090897,Equity
2804,2020-09-07,Asset3,29.4740835866257,0.123940507090897,Equity
2805,2020-09-08,Asset3,29.133399000915,0.123940507090897,Equity
2806,2020-09-09,Asset3,29.649292802134,0.123940507090897,Equity
2807,2020-09-10,Asset3,29.4400151280546,0.123940507090897,Equity
2808,2020-09-11,Asset3,29.5519543490738,0.123940507090897,Equity
2809,2020-09-12,Asset3,29.5519543490738,0.123940507090897,Equity
2810,2020-09-13,Asset3,29.5519543490738,0.123940507090897,Equity
2811,2020-09-14,Asset3,29.5519543490738,0.123940507090897,Equity
2812,2020-09-15,Asset3,29.7660989458063,0.123940507090897,Equity
2813,2020-09-16,Asset3,29.8439697082544,0.123940507090897,Equity
2814,2020-09-17,Asset3,29.654159724787,0.123940507090897,Equity
2815,2020-09-18,Asset3,29.4594828186667,0.123940507090897,Equity
2816,2020-09-19,Asset3,29.4594828186667,0.123940507090897,Equity
2817,2020-09-20,Asset3,29.4594828186667,0.123940507090897,Equity
2818,2020-09-21,Asset3,28.617505199696,0.123940507090897,Equity
2819,2020-09-22,Asset3,28.6710413488791,0.123940507090897,Equity
2820,2020-09-23,Asset3,28.8608513323465,0.123940507090897,Equity
2821,2020-09-24,Asset3,28.5737028958189,0.123940507090897,Equity
2822,2020-09-25,Asset3,28.5347675145948,0.123940507090897,Equity
2823,2020-09-26,Asset3,28.5347675145948,0.123940507090897,Equity
2824,2020-09-27,Asset3,28.5347675145948,0.123940507090897,Equity
2825,2020-09-28,Asset3,29.10906438765,0.123940507090897,Equity
2826,2020-09-29,Asset3,28.8949197909176,0.123940507090897,Equity
2827,2020-09-30,Asset3,28.7197105754092,0.123940507090897,Equity
2828,2020-10-01,Asset3,28.7489121113273,0.123940507090897,Equity
2829,2020-10-02,Asset3,28.8267828737754,0.123940507090897,Equity
2830,2020-10-03,Asset3,28.8267828737754,0.123940507090897,Equity
2831,2020-10-04,Asset3,28.8267828737754,0.123940507090897,Equity
2832,2020-10-05,Asset3,28.9679236307127,0.123940507090897,Equity
2833,2020-10-06,Asset3,28.9192544041826,0.123940507090897,Equity
2834,2020-10-07,Asset3,28.8413836417344,0.123940507090897,Equity
2835,2020-10-08,Asset3,29.0555282384669,0.123940507090897,Equity
2836,2020-10-09,Asset3,29.2502051445872,0.123940507090897,Equity
2837,2020-10-10,Asset3,29.2502051445872,0.123940507090897,Equity
2838,2020-10-11,Asset3,29.2502051445872,0.123940507090897,Equity
2839,2020-10-12,Asset3,29.4546158960137,0.123940507090897,Equity
2840,2020-10-13,Asset3,29.3280759070354,0.123940507090897,Equity
2841,2020-10-14,Asset3,29.1674674594861,0.123940507090897,Equity
2842,2020-10-15,Asset3,28.5055659786768,0.123940507090897,Equity
2843,2020-10-16,Asset3,28.9289882494886,0.123940507090897,Equity
2844,2020-10-17,Asset3,28.9289882494886,0.123940507090897,Equity
2845,2020-10-18,Asset3,28.9289882494886,0.123940507090897,Equity
2846,2020-10-19,Asset3,28.8803190229585,0.123940507090897,Equity
2847,2020-10-20,Asset3,28.612638277043,0.123940507090897,Equity
2848,2020-10-21,Asset3,28.2330183101083,0.123940507090897,Equity
2849,2020-10-22,Asset3,28.1940829288842,0.123940507090897,Equity
2850,2020-10-23,Asset3,28.3790259896985,0.123940507090897,Equity
2851,2020-10-24,Asset3,28.3790259896985,0.123940507090897,Equity
2852,2020-10-25,Asset3,28.3790259896985,0.123940507090897,Equity
2853,2020-10-26,Asset3,27.8290637299085,0.123940507090897,Equity
2854,2020-10-27,Asset3,27.585717597258,0.123940507090897,Equity
2855,2020-10-28,Asset3,26.7778084368584,0.123940507090897,Equity
2856,2020-10-29,Asset3,26.7778084368584,0.123940507090897,Equity
2857,2020-10-30,Asset3,26.7486069009404,0.123940507090897,Equity
2858,2020-10-31,Asset3,26.7486069009404,0.123940507090897,Equity
2859,2020-11-01,Asset3,26.7486069009404,0.123940507090897,Equity
2860,2020-11-02,Asset3,27.2791014701184,0.123940507090897,Equity
2861,2020-11-03,Asset3,27.9410029509277,0.123940507090897,Equity
2862,2020-11-04,Asset3,28.612638277043,0.123940507090897,Equity
2863,2020-11-05,Asset3,28.8073151831634,0.123940507090897,Equity
2864,2020-11-06,Asset3,28.7294444207152,0.123940507090897,Equity
2865,2020-11-07,Asset3,28.7294444207152,0.123940507090897,Equity
2866,2020-11-08,Asset3,28.7294444207152,0.123940507090897,Equity
2867,2020-11-09,Asset3,29.8975058574375,0.123940507090897,Equity
2868,2020-11-10,Asset3,30.2187227525361,0.123940507090897,Equity
2869,2020-11-11,Asset3,30.632411178042,0.123940507090897,Equity
2870,2020-11-12,Asset3,30.3011871828378,0.123940507090897,Equity
2871,2020-11-13,Asset3,30.2279723297865,0.123940507090897,Equity
2872,2020-11-14,Asset3,30.2279723297865,0.123940507090897,Equity
2873,2020-11-15,Asset3,30.2279723297865,0.123940507090897,Equity
2874,2020-11-16,Asset3,30.5208317419917,0.123940507090897,Equity
2875,2020-11-17,Asset3,30.442735898737,0.123940507090897,Equity
2876,2020-11-18,Asset3,30.5061887713815,0.123940507090897,Equity
2877,2020-11-19,Asset3,30.257258271007,0.123940507090897,Equity
2878,2020-11-20,Asset3,30.3988069869062,0.123940507090897,Equity
2879,2020-11-21,Asset3,30.3988069869062,0.123940507090897,Equity
2880,2020-11-22,Asset3,30.3988069869062,0.123940507090897,Equity
2881,2020-11-23,Asset3,30.3060681730412,0.123940507090897,Equity
2882,2020-11-24,Asset3,30.569641644026,0.123940507090897,Equity
2883,2020-11-25,Asset3,30.5501176832123,0.123940507090897,Equity
2884,2020-11-26,Asset3,30.5647606538225,0.123940507090897,Equity
2885,2020-11-27,Asset3,30.5891656048396,0.123940507090897,Equity
2886,2020-11-28,Asset3,30.5891656048396,0.123940507090897,Equity
2887,2020-11-29,Asset3,30.5891656048396,0.123940507090897,Equity
2888,2020-11-30,Asset3,30.2719012416173,0.123940507090897,Equity
2889,2020-12-01,Asset3,30.4573788693473,0.123940507090897,Equity
2890,2020-12-02,Asset3,30.4915458007712,0.123940507090897,Equity
2891,2020-12-03,Asset3,30.4085689673131,0.123940507090897,Equity
2892,2020-12-04,Asset3,30.6672614480944,0.123940507090897,Equity
2893,2020-12-05,Asset3,30.6672614480944,0.123940507090897,Equity
2894,2020-12-06,Asset3,30.6672614480944,0.123940507090897,Equity
2895,2020-12-07,Asset3,30.6330945166704,0.123940507090897,Equity
2896,2020-12-08,Asset3,30.6623804578909,0.123940507090897,Equity
2897,2020-12-09,Asset3,30.7404763011457,0.123940507090897,Equity
2898,2020-12-10,Asset3,30.7355953109423,0.123940507090897,Equity
2899,2020-12-11,Asset3,30.5110697615849,0.123940507090897,Equity
2900,2020-12-12,Asset3,30.5110697615849,0.123940507090897,Equity
2901,2020-12-13,Asset3,30.5110697615849,0.123940507090897,Equity
2902,2020-12-14,Asset3,30.4720218399575,0.123940507090897,Equity
2903,2020-12-15,Asset3,30.4769028301609,0.123940507090897,Equity
2904,2020-12-16,Asset3,30.7502382815525,0.123940507090897,Equity
2905,2020-12-17,Asset3,30.8478580856209,0.123940507090897,Equity
2906,2020-12-18,Asset3,30.720952340332,0.123940507090897,Equity
2907,2020-12-19,Asset3,30.720952340332,0.123940507090897,Equity
2908,2020-12-20,Asset3,30.720952340332,0.123940507090897,Equity
2909,2020-12-21,Asset3,29.944874897988,0.123940507090897,Equity
2910,2020-12-22,Asset3,30.2670202514138,0.123940507090897,Equity
2911,2020-12-23,Asset3,30.4964267909746,0.123940507090897,Equity
2912,2020-12-24,Asset3,30.5501176832123,0.123940507090897,Equity
2913,2020-12-25,Asset3,30.5501176832123,0.123940507090897,Equity
2914,2020-12-26,Asset3,30.5501176832123,0.123940507090897,Equity
2915,2020-12-27,Asset3,30.5501176832123,0.123940507090897,Equity
2916,2020-12-28,Asset3,30.813691154197,0.123940507090897,Equity
2917,2020-12-29,Asset3,31.0235737329441,0.123940507090897,Equity
2918,2020-12-30,Asset3,30.9113109582654,0.123940507090897,Equity
2919,2020-12-31,Asset3,30.7990481835867,0.123940507090897,Equity
2920,2021-01-01,Asset3,30.7990481835867,0.168774967527159,Equity
2921,2021-01-02,Asset3,30.7990481835867,0.168774967527159,Equity
2922,2021-01-03,Asset3,30.7990481835867,0.168774967527159,Equity
2923,2021-01-04,Asset3,31.0089307623338,0.168774967527159,Equity
2924,2021-01-05,Asset3,30.965001850503,0.168774967527159,Equity
2925,2021-01-06,Asset3,31.4531008708451,0.168774967527159,Equity
2926,2021-01-07,Asset3,31.4921487924725,0.168774967527159,Equity
2927,2021-01-08,Asset3,31.6776264202025,0.168774967527159,Equity
2928,2021-01-09,Asset3,31.6776264202025,0.168774967527159,Equity
2929,2021-01-10,Asset3,31.6776264202025,0.168774967527159,Equity
2930,2021-01-11,Asset3,31.5995305769478,0.168774967527159,Equity
2931,2021-01-12,Asset3,31.5409586945067,0.168774967527159,Equity
2932,2021-01-13,Asset3,31.555601665117,0.168774967527159,Equity
2933,2021-01-14,Asset3,31.8484610773222,0.168774967527159,Equity
2934,2021-01-15,Asset3,31.6288165181683,0.168774967527159,Equity
2935,2021-01-16,Asset3,31.6288165181683,0.168774967527159,Equity
2936,2021-01-17,Asset3,31.6288165181683,0.168774967527159,Equity
2937,2021-01-18,Asset3,31.6190545377614,0.168774967527159,Equity
2938,2021-01-19,Asset3,31.6336975083717,0.168774967527159,Equity
2939,2021-01-20,Asset3,31.8240561263051,0.168774967527159,Equity
2940,2021-01-21,Asset3,31.7459602830504,0.168774967527159,Equity
2941,2021-01-22,Asset3,31.6629834495922,0.168774967527159,Equity
2942,2021-01-23,Asset3,31.6629834495922,0.168774967527159,Equity
2943,2021-01-24,Asset3,31.6629834495922,0.168774967527159,Equity
2944,2021-01-25,Asset3,31.4823868120657,0.168774967527159,Equity
2945,2021-01-26,Asset3,31.6971503810162,0.168774967527159,Equity
2946,2021-01-27,Asset3,31.3457190863699,0.168774967527159,Equity
2947,2021-01-28,Asset3,31.2871472039288,0.168774967527159,Equity
2948,2021-01-29,Asset3,30.5305937223986,0.168774967527159,Equity
2949,2021-01-30,Asset3,30.5305937223986,0.168774967527159,Equity
2950,2021-01-31,Asset3,30.5305937223986,0.168774967527159,Equity
2951,2021-02-01,Asset3,30.8966679876551,0.168774967527159,Equity
2952,2021-02-02,Asset3,31.2627422529117,0.168774967527159,Equity
2953,2021-02-03,Asset3,31.3554810667767,0.168774967527159,Equity
2954,2021-02-04,Asset3,31.5360777043033,0.168774967527159,Equity
2955,2021-02-05,Asset3,31.4384579002349,0.168774967527159,Equity
2956,2021-02-06,Asset3,31.4384579002349,0.168774967527159,Equity
2957,2021-02-07,Asset3,31.4384579002349,0.168774967527159,Equity
2958,2021-02-08,Asset3,31.5311967140999,0.168774967527159,Equity
2959,2021-02-09,Asset3,31.5360777043033,0.168774967527159,Equity
2960,2021-02-10,Asset3,31.5116727532862,0.168774967527159,Equity
2961,2021-02-11,Asset3,31.6452195912583,0.168774967527159,Equity
2962,2021-02-12,Asset3,31.8947026951621,0.168774967527159,Equity
2963,2021-02-13,Asset3,31.8947026951621,0.168774967527159,Equity
2964,2021-02-14,Asset3,31.8947026951621,0.168774967527159,Equity
2965,2021-02-15,Asset3,32.2566977871011,0.168774967527159,Equity
2966,2021-02-16,Asset3,32.2077795314337,0.168774967527159,Equity
2967,2021-02-17,Asset3,32.0365656365977,0.168774967527159,Equity
2968,2021-02-18,Asset3,31.840892613928,0.168774967527159,Equity
2969,2021-02-19,Asset3,31.8751353928952,0.168774967527159,Equity
2970,2021-02-20,Asset3,31.8751353928952,0.168774967527159,Equity
2971,2021-02-21,Asset3,31.8751353928952,0.168774967527159,Equity
2972,2021-02-22,Asset3,31.7430561025931,0.168774967527159,Equity
2973,2021-02-23,Asset3,31.6109768122911,0.168774967527159,Equity
2974,2021-02-24,Asset3,31.7479479281599,0.168774967527159,Equity
2975,2021-02-25,Asset3,31.5522749054901,0.168774967527159,Equity
2976,2021-02-26,Asset3,31.1022269533498,0.168774967527159,Equity
2977,2021-02-27,Asset3,31.1022269533498,0.168774967527159,Equity
2978,2021-02-28,Asset3,31.1022269533498,0.168774967527159,Equity
2979,2021-03-01,Asset3,31.6745705446587,0.168774967527159,Equity
2980,2021-03-02,Asset3,31.7381642770264,0.168774967527159,Equity
2981,2021-03-03,Asset3,31.7234888003261,0.168774967527159,Equity
2982,2021-03-04,Asset3,31.7381642770264,0.168774967527159,Equity
2983,2021-03-05,Asset3,31.5180321265229,0.168774967527159,Equity
2984,2021-03-06,Asset3,31.5180321265229,0.168774967527159,Equity
2985,2021-03-07,Asset3,31.5180321265229,0.168774967527159,Equity
2986,2021-03-08,Asset3,32.2371304848341,0.168774967527159,Equity
2987,2021-03-09,Asset3,32.4230198563703,0.168774967527159,Equity
2988,2021-03-10,Asset3,32.5991255767731,0.168774967527159,Equity
2989,2021-03-11,Asset3,32.6871784369744,0.168774967527159,Equity
2990,2021-03-12,Asset3,32.5502073211056,0.168774967527159,Equity
2991,2021-03-13,Asset3,32.5502073211056,0.168774967527159,Equity
2992,2021-03-14,Asset3,32.5502073211056,0.168774967527159,Equity
2993,2021-03-15,Asset3,32.5648827978059,0.168774967527159,Equity
2994,2021-03-16,Asset3,32.8339332039767,0.168774967527159,Equity
2995,2021-03-17,Asset3,32.7556639949088,0.168774967527159,Equity
2996,2021-03-18,Asset3,32.9366615408783,0.168774967527159,Equity
2997,2021-03-19,Asset3,32.7458803437754,0.168774967527159,Equity
2998,2021-03-20,Asset3,32.7458803437754,0.168774967527159,Equity
2999,2021-03-21,Asset3,32.7458803437754,0.168774967527159,Equity
3000,2021-03-22,Asset3,32.7947985994428,0.168774967527159,Equity
3001,2021-03-23,Asset3,32.7165293903749,0.168774967527159,Equity
3002,2021-03-24,Asset3,32.7263130415084,0.168774967527159,Equity
